Dog_Number,Total_Complains,hash_binary
230987,1,03F762E9812BB542DBC394321B0B4DD27F876741F4D76004F0D8D01563C5B705
231072,3,1AFFBD1A0B78148D99D46583E86B350A693236D0BDF40EF8AA982D4B3F2B86EB
231073,3,7D8557CA014B95D3D7ED3D2F0BCDE4D3D77ABC7B0B8EDA4A81523D74071CAF17
228692,5,ACF75B7A3EBC64FEB92B41340E5B6E5448E2B823713E2D33551E90DD64C71B56
228693,3,4C7D9BEEA536D53FEC2DF61B76C3573915BECDD8B6F2AFAFE0711ABA1B40B52F
231063,4,429C08F8628F190931254AA56904BD2C9AA5696987CB3CBA34C3000AF9231B58
231088,1,606BDA2C1A352D83C5B2E22F7404A9FB8FBE8C91A563BA4D881197E3AB172CD8
222134,2,08A20EBFDC1FE09EC92356041FF8866185508100B75B9FE3A577E6F8CC0DA9AA
230981,1,9B623045744504CD36CFE9E1D5DAE54BA289D7534634B6D5A6007E0533B6DF7E
230982,2,E12603F86C24B227C0E1F135B31F239557F076004917498F717E67C9A8580CEC
229422,11,C03ECDA52E7CA5775DBE69B428BB2D7E906EB2929568697E29FDE93C403C8BA3
230962,4,FD99F74901CF996C09AB95C31A0665B377D7D14F6FD0AEB7AC340F43FA6EF021
231086,2,D885472DCEAB02806E2089BAD2EE282A6AC4882CC3CB54F92D540597913FE8F7
230980,1,C8E07F27A19242C3FB8E7919544DF5165DF5520F9C3E980AB45AE1FE00C55625
231042,3,84B36B84A318E2DC05F052538498D237E39CCBBB200721B8BD73C2BC434984B3
228540,1,4336245D4E3BD360ABF4342717883151516A022D29576152C08DE14E642FFF48
223281,2,8CBF4C477EE763C333A008A8E4E19776CB411EBF3EEA9E0B2CD3F43E65B6FFEF
226437,1,4EA21B0BB58801FDE4CC1D6B7AC54E27E09695E3F77278E7B28B91C9A2607296
229157,2,6B077077F9A924A81D73071CDB6E4DBDEDE294920D779917CC2EA52AAADBFC52
230999,2,09113CB3EC0BD602541A82A21ADE03A59F9FFD6D999FBBF3D7A86C12839627B0
230474,1,521CF5F299860000A9360024AD5E3875E2092B421011436AE5D808312C51F475
231349,2,E211D7C6DD2432C13C3CAFBAE811D28D9A1AF581EAC245ABE7C5A5C563CE5188
231362,3,FE937D642F69F2384D33D68EE3A64F4E7869E3D1DD05ECE33955FD5C0D28F39E
227416,4,196545E04CDCEAE4409E0AD4400328207405B0BB53170F14CF0C7D83232CA13A
225535,2,F3D246065FEAC3BCDA49BD9E3395DF6DDBEF1F39821D3D01445C8AF59AE7F89F
226628,6,2C2F5B2E43A5734E7C42C4669008FC32513A933802979F26929699ECAA801851
230996,4,0EA44B83E578850ABAE393E7EC66F65553F93844D094C75E9003115E6B8250F9
220484,1,A02761341CF37F725955A1E5F57EE81B17AF8829090E19CDEFD3D8F82FF7D2ED
230867,2,126E8319344A9266B471D961E79F691B79CE7FF2C01633032B3C030B33D9BF5E
230349,1,CD4CA56CD77212EA95C7FF56F13E937C6D0479B0D83D222F90003E9855949F49
229003,1,C989F3CA088037AF10C15670DAEA9381274B169281CE6917E72844E9AE1BB85E
226372,6,CE4F832736D57761DF08F449113149F51376DCDDE6CC3F72F8A153D57D9FA81C
222127,1,5D4978B51121B468C097354E9083DA8E03DA641831959DCA33F802F67143F889
228111,2,A4656871FBB89D54A5B00E5B40741AB055B7F0D9E3E95385A3B3B3DDD5EE627E
226250,1,60D85218630FABF2D0A6088D05F493F241AC47BC2E5CB0FD588F97BA6151C27D
229093,1,EAEF599E52A8D23AC247F6D7914FB03EBE4EDB3690AAA242689A8D0D30AB0D4F
228101,5,F9A4398CBA7D7AEB169116E67CAE23954981DF5025E0D0EC10BA17ADB1A69928
231002,1,9ADBE92834090C9F7F5F4148AA7B79553DA1F35ADE2912D6054C4241C8779758
231216,3,004C6139E6621FA661C1C471C230EDF6650327A55942C2F27AC4619D70B4C54A
230403,3,570DE0ACAB4B22F9178E6FE21C21B4BFE2532620DF28EC37A0DBBC96E585A588
228083,14,1291D071986CBA563D8E7EFE2B2F5A9DA170DDAC525272A937E2F11967075DBD
228496,13,A68D69CAA876961CBD03A44EB6A994AD780AE3BC285DA65CBBA894727ACA7258
229840,4,2FA8CF4C00A195AE064715E0E0C9848A2732380DEBD13BEA280C7463895EA2F1
231048,1,A78123A926A2256711EACDF64A022AF8D43884B9E7F62AE3868903C2F1D65202
230603,2,9C95B8C739D8A1230B44FF4AC83BFF734B2B9AA52E0CA9DF4B7AF190668C1509
230605,2,E9EAAB5342A3B4FE6068F9F4394C1C7B41E5F9862ABE13D3D7473CD50E5831C3
229468,4,4C22C9C758D640712C95ECA21C40F1515BCFFF21A331638374F9F5C60A17F3C9
229467,4,25176569CF098D680704994FB144955F90E9059A2E7A4EA70DB4D72E4D875277
228340,1,4A0A8345A361A8320158B7A3E388EBE6661D24E5D0ADF1A6D02283B826C9C5F4
190852,1,030E4FD1ECA94D74122759E1BD4B8C11E75F93128A41E49C34D65BFC9568E583
228294,1,404115BA83C85EE37F6A6333C8B28FC47C9823AAAE9FD43BB336B1244984DB79
229246,3,936B98F60218FE5665DED51BBF3FD4B4895DC64FBACCD241A0344A536759CC78
230470,7,EEBCCAFC58E079B6FCE2BB889A6C84A4DDA586434D9968A885F3FE64394CE4E8
230482,4,58EE7E8845FA671CF21B74CFEA7D09E945C457B9A9ED8CD54E72DF4A18E10B0A
230481,1,4E0BE6153C76BCFC9773840964B30DE3DA80C17FF9888524B13F5FA690236DA6
230494,1,70B6F2D2F127CD21F1521839682577781C0B1B823EAD16D98CF13DD28AA9B18F
230522,1,A66DD6F1B92F301ACE035DB76324F6BB6732382AFDA168613BA47C45053F6441
230519,1,C8AA82BA1FBFBA9B8B525A11A28225294A2779EEBD4489009D262EC509566D02
230520,1,96E4DD53B4390A3EC5DFC21F1945B80BE3C285965851282909D5ACED49C3447A
225499,2,7A86694FA6EB8805F86E8FCA48A5FED9E59C5A6CF2B16A32F9E323F2B5132773
230808,1,A1F7CB8C41EEFB409ECCCE984B923552475AC9255504E23F2600B808FBFDB375
230983,1,B465D2F0C4B734E6E1B8B12EF1639174795EDCD4B2890293EEBD5A2D54D15298
229187,3,023C17ACA3D5153442F037CDE9C11FB248943180E1D595F42A1C1CD400DCCFAE
226913,6,937DBE9AF4DCA4FD2B24F1D641AD5F010A04D4F30ED92A439B5E837BD81021A1
230313,7,60E84AD07A44F158B69183B5F343A6201CD235096354469EBEE5C052BC9BD6E6
230721,5,0ABF84D470B6C4F0F98996203E91EB7642D948D49F65791AA4E3A04FE974BDF0
230691,3,ABCCCDB1C3B92B5BFA2E33BC7BC3CF48F26E834F9FC32EB42BED230E889D1254
226859,1,0E3103BAF1ABC1A66C65A8CDEFC096B5C3DE9F72B04510B3E3B56C7AB308A7CA
228199,8,9A5BE654A6E0F0E980494843D8666D025019B6534A718E20E378B070CE429036
228140,3,237D8861E771F1C005C894FFF1D41C334883B6337B4B9B7B34B888BAB588ADFD
231075,2,E90606FD505D8D06EA18088C5673F0D2DBD2FCB4707C11D597B566CD7BF21D86
231034,5,9482601437C57B5C72A9C07D7644678094F3EB7CC446294488CD3CBDBB84BAAA
212629,2,4E31C7E335682929253D0FC9B5DCA8D219B6B0965D386B0A5494805F38C088AA
231017,4,4D93C47E844ED78C2CDB30D885AF3D7C1404F4DE69D18D467FFD13E245CDE446
231021,2,0525F734C7EF8336D9BCC42A880BDE9E2619DC24D56D2D2F4270FD84DF3A398D
231015,5,24FF37380A0EE0340A56696C25E719D0AEF0FDAC47DFD3301DAD7DD694A2916E
231032,1,05D7785C0B4B7E8C836BCF0C094F69350978235B7244853F401D822E568608B4
230956,4,D063D11D63DF0183A42C653D89BE7D2274A8DEB8450BAC06C02ACD2AA1CCD80A
231271,10,2E2AF13534B53F18DB3CFC87BD773AB415DB70E237812040A510F879AD297D0D
223193,1,D24E9D8DC74589C38E67194E81591A8271FCAACA29FFD241C9C9AA076E60B1C7
231028,5,DB8820CE4E4AE498DB22BFBD6E37DA2296D3DC31612033F7BD91BAD64076B5E3
231081,1,9D415B431B6F8C68CA3CE7B8F3EF60F60B7C425995D027337088DCECCDDD751F
229138,2,F0A7FA60AE70603322867F143513B36B45CA47E2585A525D6A69023C05D654D6
231046,6,0496C03F17E96DB676A2D28E4F3DE32CF60CE4A478466FED4FF8AE5911CC83E8
231053,1,9B6C0ABDCAA7CC0BB410BA54E79A6DE27DD9B06965307905286DB5EF121A808A
226501,6,18C30753DBF318F3B8626B2F59F836C8A121A9812FD208B03AF24836A1B5FE78
230830,4,BEC80B6F827B0FA5D765D818CF95E4B8F7F25D969BAD4B7CAE014B4BE4F3E7F7
231040,3,4E847079A7BC2E2D179D090B5E992C3B3A4C3E8C9B5DC3AD52BA73F168A76175
231097,3,542E44F8EA501EA68497BB5491B19AAE9EDF78E14F345796E22FFEB8587E0438
230335,3,DE0FF9728566AD904DAADDEB62B02D49D9167D4C292B8E0BE66BD28BDA77276F
230273,1,E183F43AED228A115EFB0A771A8D22342045A3E20870769AC4E9BD09FAA850AC
230823,3,2BBB58064F684C74DE3A5D0694752513909326EB15C337815F07B54340012580
231058,1,D2C164854526C0F7A105310C1E535AA9831D7BBBA714FDEFD8C3E01986BA1B23
231054,5,B0D6E060406E47C6B815BECF92CC4ECEF24D820139CA87D4DED1649BD3621C95
231049,1,6FD6A1E133429D1652129B35CB5275C7F211FD4EF2CCF7383002900F87145281
231050,1,BD63DE747FE88D188B5213513406174B3FB5A2E6D2C177E8BA62314FB2514F25
229526,1,ADEAEBFEF02D967DCA40DD1AB4AC099AF8910076089908235569D7BB294F35AC
225322,4,5178522AF9ACCEA958A5F484E97D6DDC2AADFA7C1329F7E40CFCF92C6124E70A
230492,3,63E9CE257C2236C80EE635C1A42B3A36FE702D93F360AB9179D288BCC06567A8
222306,1,E35F85155ABEB06CE588238B512DCEA98AB4562337670026F74A850D1190EC24
230934,2,DAB3E81C450A2B2FFB6DFCB905E92DC21EA7897DA67FEC46282AC2CE1E24F461
231064,1,2B88AF40BCB2158E8F9D40AA690DC054C5C617EE015ECFF370E9709B141BBB4C
220636,2,60FBA9AB5C8C302C8AE3E567C563CAD958326EB9277403924E0BE1CD33829BD7
223510,2,6D30E5C29B624DA91848BDDE870CBE77E7E1FB0D7D64523B1D63C8EF5F6B153A
231187,1,C3B2E4068EEE16B1822BB4444E83E2B5AFA4358FEEC287E441063B8CD22A2BB0
231065,6,9CFA4B4F9520D1CC7D02A5A0C4CE66256CD93F494CEB0663B6E7BFD716179EBC
231096,2,5DD94938DD60DB5174BF4A3352BFB957B61EB70D9E702432C9A4BE957E8BA669
231322,2,FB33E7A0DB4045F4C5A97E21D0BFDDA45E5C6B23932CC96EEB1523811E6CD66F
231068,1,93C01AD4EBF2AB4162F08555B334983712631D4BB28E10CF8025D175C21045F2
229701,1,CFB6F256F16787D58B8F0955A34A10784E21B34280A4FB5EF48EC68D5BA2464A
231066,2,9B072E0BB6994E86CB5A8350F217CC25A3DE57ADADF48314F0BB52907027A692
228505,6,6AB947F4341F142F0A113A329C387C1DCFA68D1483B0E0E95F34598C2C362B83
229211,2,F9AEFEC740D10C07475A326D049E207D183475442D084D3BC98048F16E9CB412
227885,1,86E816EFEE8F9B77D50A5E515490EE2A8A695CBFE7AFFF118AA2961FBD93BEAF
231254,1,B7C8F2012A31B4BC635701854F95E1FFE4CDF09EC94B89CF55D5488B51AFD834
227723,2,66C8D1D7D9BE3F22263040B779C6D5C717C3F99EC56D0EA1ADB5E42F74AB3F62
230832,4,81B850AB5BC800F9FEF2B5F9AAB5DA6ACFCF5F6D91EBE48769C9006DB4B95CC6
230164,3,0E80755DF694B6D61281000683F0E396D96B606ACA8B9C66371A9736CD904C74
226151,1,4C7B0A6E412D23D63F54845C070655B0E9426D371D38EA989F19A569D130E5EB
182014,1,9EB8D0A619E905621174532A6CE8D70F7F373A14DE3F37C6AAF71FF246863CE3
230609,1,46F445C87985EDD96E4222387861EA9EA31FD5B929CDDDFE5AED1F7F736A4C69
217718,1,79F2C927A1A8DF6B440BD227713D3553C52F25F53C2E5C027F91F7203BB889CC
231101,7,9421DD28CEF9D24AE48B5B7F689F68A6480A39555DC8936DBF2B979BD6E91E97
231095,3,AF66EB9353E9BC699FF46A0EB6CE559EB2AB8DEB081BC224EC7A3AD5250147D4
230566,1,E5970B5280AAA76B44102CE3DDEBFD9E98934E4779D8A3962D97A9F083608929
230573,1,0B36EE0C3EEE6F5DCBD7C7C67799A7FC9296BBF91F1CE8CE7BB74B7D1A8E20D3
230582,2,CB9D27DA7C4723C219952D1BA5F79FA2095F2A82C4B8D5F03DEA02B899760891
230586,1,ACC3F20809E700D91E99B7C064D36156C4A257F605B072F8F44145FE19CC4029
230585,2,BBB8936C9E565DCAE8FEF588785839C745F43B0A17DB2CB0E9CDC0F77BEA8AB8
230601,4,60380EAD2109501685831A417318CEADF2BED48E9045625377EF321CF06577B4
230606,2,BCE380C2703DD004BBDBE166EFDEEDCA96ED35ABF576D324DF152A34D3B0CAA3
229885,5,6030C0E20CC96EE3984B6EFFB7D345350F74EB6E16F0451780831F3C53978F86
231125,1,50CD293424B6E60BA4A0EC8ED7E18023E7615143121A77BC37AC03AC80C7920F
223305,1,901D5917346D3119E44D284542A39261E8105808F3E3D2627A0F2035F9D5C7DA
224755,1,A0314DFC18AF4CCA17D9DF34B3154F1466952042B31CAB3C237055AAB1D280C8
231023,1,A724B34B7C9F0B999E5413878C9428FF5B99C850BBF1A49E5C29100DE44FE509
231024,1,898BCF25FF256BDB4542A5F6F88B808F0D6564E6FF19574F11A4A3C97905A507
231091,5,6E5934D73220B39A1C3B95A8CC0CA14F8EA461EF24970B11A0BB085368FCBD01
231140,6,E35917E8F7F957F14B0393D41128D090627A4830570371EB715A7119AE0B5BBC
231313,1,AE6C4BA242C712078BEA65885BC0928B2C89506C2B9A5B4A1C14C4FEA3B5A976
231070,1,5C74DC3829CF241BD1F44D53E4E735191A84D6FEBAB5E990CCEDBA000DE117C2
231108,8,87D3F3F6D38B80A0E2657C07606D44C46C14E7D089A730731B221662D646E9E8
231122,3,F88C35CDB515CA9E073AFECD519883D78FF3EF18C2E8B4EAC5DBFBB0CD5D6824
229255,1,96DA316ADA291C587E8EA573D509FA9E10CC55FEA36FB0D21581B0ED7E085E76
226843,2,3A33F47D630B28E060F6E3D9D4F030022A8E860710BE9F658872A066E8825AB1
228785,3,7FEC6F102B9A37F07A27F992EBA855598596C5AAF19710DEA8CCD577A5372A08
231129,3,920D049911AEEF5923DBF6FF7AD563B039A49DACCC96E7E4B868862F0CE4147C
228712,1,A03F9FF3E7BAE4E9DAE8BEF9F35655307906EA319E0E604B6BB0B2A037ED106E
230190,4,C88F249C2FE73054E192B2E772A155CD7C7CB8B500342CB6855F5E1896917B33
230506,1,63776A5C6B91B57207AB4427B1E08830FD71B933C6BDFD369B587100CDEE0B45
227608,5,5F05A656E3E5FF8F380F0626B6F205F00CE4B06B1C2AE53EDC58D1AC745237BC
231132,3,C9EBB8F17F03F05CAC9D461BC486A264A42241A2F6BF3B8085B2080C67FB9FFF
231321,1,1654CC4C257578487DF6A0716B74DFD19ED3F028A1747E78ED2AF1DC9FED9FCA
225924,2,D691AEFED50E85FFB0AB827B26B7DAAB5CC59C1999FC6AD08B1FD28B1F77FBF3
231706,1,D029C930D36560BB18100230F579EAD51C5C1C1C95D2622CBEA534847FF9C5F6
225132,1,E4126FA649D0C8FBBE3828A1F30E2074E411F4D64DE1E3C764DDBC11F72A629E
231156,2,FF768BCAB5BAE01A420205D311101C274F5980EB1A95232A8FF8ED2CE3FB0741
231157,5,32D18FB27665268E4BA1C96E6B093DC6C60B6C7E4D4C6493C0863662CB8D8F2B
231280,7,2682279279741646EEABF408CA462CA8BBF08D955D156507ADB8FB67B5305AB5
207991,1,59516C1FCD6F4EE6E9CDF816BC9122817DAC5BC3D96974AB6CDB0DED30D0A11F
231255,9,E128E6FAEDEFD3EF6633D03CB5FA2D5D06F84865DEF488439CF20CA519CC4A99
229759,5,806AB450AB23B2F74A9CD3CED3CE85C78DCAA645DB0FC09AD132AB45ED481990
230008,4,B16EBC6D2CA61DDA39F229D294BEDAA7A380D74976B0CF3E6AD9D77E278D6385
219396,1,AB2A2C9922183CD73C60C1F6DD373B7B83ADB4D4BF2A737A3C24F3A593E8ACB8
229022,1,E8E4738C91E778DB4B5CFECEA100FA52F7528A27571EB2729AAE2BE00EF5722A
231166,1,98CD447005734FEEB0CE30E3A4F44061D43C17E5071D050EE8B6E6B00AC57965
231158,1,4FB6B1D961676FCAC6442F76F11B1780CBC3B08C65266B1A64579423558C0FA2
229691,2,369401929F1A0DDA8BBDD7EDFDD00E18266B32A5C71F8200401F2716BABAEE32
231316,1,B9295BDD6793860C1E2526119E45BE435C1164F011CCE64BC0BF690371D064A4
231123,10,EF3F65DE4CC7348FDB2FDDD226A4EE4C6B62BD9451754EE50C64E8A86B177A41
224415,2,B5B7980117E4DEF1A835057FF0D2354172E7E609F4E2FA28869C0C3D118050A8
230846,1,4ACBF2956F8BCBEEF95291F632D5B7A32A3AAF2E69C6A9CCC242D5BDD8399C9F
43736,1,84FBE8D500ACC3F14D7284918F53CAF4A951325A0803160F3C6CD8E249D47AAA
190572,1,C2973768F1BB6388BCAB6D36AB380AB5584A8763BE7890F69DFE9E972BAF47C9
186521,1,36AB7AE4DA37444BDA7AC5433449435F8EFC9010E21C9CCEC13BAD794466D1AF
231215,1,2775EAD434A1159031D92EEA6E7A55A60E74DF03DED6C1FD11D6B115587F177F
228168,20,82D775ACA599672CC0B0A788339EDDBF2184912F892F5EF592DF3E14E636D91F
231169,2,8EE97C0B31599D58F1D7AECBB703746AF23C311F6A1E89F4E9B57C09C8FA680F
230805,3,E25804A0BD12C9E717BBDF68A2EB4831A8EF1E156795193446585EAA258B50DC
229359,2,77CF850616A57BB10A50240A11C84EA6EBF0CB6D29909BF2C2332302ABC18675
231319,1,64F011DA91977B13C6AD271B6CB8E1ADD2403F3730B095D3412DB43BE9B0416A
230986,2,88518F2C6C326EFCDC6A3F4CE2C42BFD63AB593636FBB861D649A2AAE4B833E0
231154,1,D72484ABDDA9845C607BEF1F53E98D63D13E211475A21D0A57540B706F800E01
231155,1,9080F82EA77EFB5A1031A303BDB9AE717E8859447421E42A016B260BE7BAFACF
231131,3,07F49834B18A6A7C8F81B4ADCAF671449051DD8EE3458833EC63CCA031C69E13
225292,1,A6F8CE662DFA008B9D20F0D6AD536C80FC56854FEEAC0F4AC91F754BA7626065
231183,2,A8858D371E41372BBF5DD49FDAD69C6ACBDDDAFA9F482633D37EE4D70692A2E7
230862,2,84CC3CF908DC77576126EFCB0809D3FA2A9739BB8736D03E72C4AFCEEE776688
231168,2,9D66A8A535738DD8EC8347BC71D3198B34128221F41DBB5C51CA7305E671B0CA
230292,1,9F20512C4131FE5268469E52C7D3FB510ADDC60937B74116724B3DE4B21C2699
230625,1,49A23F83657DCEEC07C368A576CC91214EB6375C86FE594C407ADCEC3EE6E99B
230641,3,D04E329AAF2BDA51C67C7FC788F0C09A4D144D36F862D5B814C32B99A41B2B82
230632,2,160DE00FE6E49EBA5C3A17C38240A8C8E8023F28932937B29CBE399E044F620F
231299,2,29B87DAC0CE6F978620BE4524AAB98274467A66627FC080D893086BC8C38C916
230635,1,409BE0203B1FDDFCFAFEDCD8CA1077E5F041733CE80AD3C3AC3AA5E79D29A0E5
230036,7,40691D5D722890CE516815DAA52B903D842BCE0D4EA639A65E8C6A73EA4AF8AF
230638,3,29F19F388AD69807FE8DFF9F75A50B71AF986229CD508301F17E94698FBBD710
230639,2,F41E0A5591741E1F609A24596B027C23431C91C1D9B8ECF79C2E0911473C881E
230661,1,467A2D5B8356F6D468D7F8519E10F35766E3622A7D39AAD4AACE8AA4BF09AC7C
230665,1,02F2BA0846937319D637DFEC33CFCA564469C967FBE6F43BFA9D04C4DE983668
230657,6,4E5EFE9CDC09AB943E5B3CDBC8BDC06A70FD8490FB40D243085EDAF490FFD053
230668,2,324103D9191D2CEF891D64E55542DE6DF9351C1B313D4F218936CAF88A636EB4
230209,2,A895DE53B0148187AEC129E23E6EFD7E41DD20D8070677EBB3BEDE0EEC3CB608
230704,1,A0566BB71D94F6DE55B970F6082C0D18766D0912482D386D39B1A567E9D3754D
230714,1,81B1C7E9D575A642D557F903E149896FF28C42C94AE537449199E29645744DE2
230709,3,66513F9C9BFB0D02DE8DA8B4FBF1E8A8F558C5BE2E45708B946D712811B20E94
231304,2,272E4FBADD0F39FB71939008D5D49F1D1CB557B84188100E4E83B260EA7E4D7E
231181,4,18C3A6E68ACAFC87AB3663C353F613A69B939419799DB8DA9DF1C9552B11088A
231177,5,A40ED5CF43DA09D759180561ABBEF88747EF97A195BEA0346102D11476067440
231277,2,710DFB023110D06688334B0650C6B85C71C719E17EE6AF7703B83DA81CFAE31A
230616,2,8F212C1A35EA42E377164A6CB96E38C882BB6BDA28318CFE61BDEC998B879A72
231193,1,ECAC91CB50AE065072B38216C9815CBC7A663F9866187046F1B06E6DDF089823
227137,3,6ED7E6AE5E0267D4990B8C2E33246B04BBB230B19BC3CA8DA2D202D48C2CD6BA
231186,5,73AF7071167AEA62B1694FF75E1E5EBE85C1324030599F55BE7A4F8C293C1CBE
220682,2,7822D610BFEDF852D0D882594EFF47DEB7053939F422EDCE6ACA8ACB473567B3
222984,7,0EEC5EA6F9ABCC5B9B2A8A5EA241AFD43C2603FEE9DF9DFA45C1D350CBDD9769
230729,8,B3D173E2A6858554C700F63F48B8A9C9E0FA577CB2492F98E0BEBB84CD5FBB5B
231194,1,8D96855BFBB30BC2261E4C6DB379C7D9EFA5A3276047988191F107B8173CF4CC
231191,4,672607020978D17017FD18B140CA74603C15451C02FA1A8F9F9A73228CDD7940
231185,3,8E37EB9E10B61D683635DE1F4F0B73019901ABDCBCCC52FEC0CCDEC7DE8EF30A
227830,6,08C6DD0812B29C3FFF7A08752DBAE09AC50D3A1F06B3A7AF169083100C2EF502
227832,6,F73F9355810E692106D8263434EE3D86F1A7A975DE0F839B6BF8E2E08C614C2B
231285,3,C0E522EE362498143E377BEAB3A451BF162D6BF170A79117F446717D1FBFD679
231227,5,F6FA34B21DF2F77A1911911DA3EB4A2031F47D5F0EA6B003475A23A44F9260A0
231192,2,852E49076FD41D6423079CFE09CAAD7D7E2123127FB8251B6FA4D7E4597BB4A0
231213,3,C7404CC8573707A979D36A36C04304DBABD6C405C66075A1CECC77FFA702E8FA
226980,2,AE1FD00894677FBBDC444DB2BBCA30C15BDDFF4C18BFB098E7F8883C95A7D235
230318,3,F886ED6F12F7439AE1C5E88EA9676A578DD336D82AFEC0CD0F3EE62E2023D357
208152,1,22555BB7D30FEFCFAF5DD9BF04460BDC052C3661A2CF8112C0E34CFAF9FA44F2
231318,1,E3EC6F666D081A3251669693552362452A50FC7D6E252B6DA084516CA94C10AB
231331,1,5D974A02937B6D10DA37FF17D74BD43EF21FD9718379B1781014C7B17061B928
231361,2,8FAAA0CE8D0726DA4E730DC1A8A211E922DE0B7AE74822D407D0DF17D267083E
231218,3,7718D91F976917FB46255A81DF5BBBB7A84F495D0E518DE8F078278A3B131AD0
209891,2,00E2F6CF8A7E6C3776F7E5F70223CA0D88767598A1799763BF64D4FF54598D8A
221481,1,5BE2EC210B06624A52B304AF4DF2FAE5139089444A2872374E5CF7DC3B6BB618
231079,1,F089D39D30BA85076968A5B507CDBABE0EC748A65B072057BB51ECBB3E92B8E0
231199,5,5CA63005E93BE246F03F5C63F6A6630B003A340307D133F57500D682F1A79F40
230969,3,5059200D1B8DF641734BE950B1BBD0181E21B2A1614F5AEAC5FEC56EA83E8720
224893,1,BAB9E975F47D9EDBD90D79EAD22200527ADC25FF952B78A20FF7C8C33913AA96
231262,4,5350BE6A32C201EF527C119D5B1FE672D3CEDD06FE7C68553FF14173802E0FDA
232234,10,D06076905F0347AD4EE31CBA8764EF2323FD9967A2481B7E3EEAE33692644EE5
231240,1,730D7F31A2B0ACB65295005E06474345CB41C16230E2D7485FF92A1ACBA3199C
229910,6,1AAB92AE708A06DAFA157676AFE1C2E3794C59CE69426222A86E8CBE9362C8A8
231489,1,6627CCB5F5C5F91316A2C8DC444FDFC6402367AA8BC23BA424041F58888719DD
104566,3,F1259303C81A722ABC32C49CEA0971BB82D698E62CD9A163269016FB1719158C
227897,5,760FC4E215AD15195636A6C08ED30FFC7DAD8F7EBC7C9859BA4310A7528BC9E9
227431,2,59239AA9AA26ADEF19DB73DBD2200093FA5F51AA3BB63642A54247BEBE2D5728
231249,4,FFF935915BE22F36180426EC87488AB99A657FC0004B30001ECF3310FF42B2EB
229177,7,D66E63B543A0A360168D020033BAE7680ECD16BFBB7D66CC6F6D158EC9025046
231261,4,AD930965BC8D989E6ABF6A3CD8B368BBD6273D9CC23CC942CAC2D156043EFA4C
231179,4,41A36167B65BD95F9A633923A6D69F7632EA351A0B6E58A08196CD9B239A5AAC
230407,1,633B710432D370ECED7169A33DC535DDD9B438F5E3437474B804AEECAE8606AA
229206,9,C10DF6A480C702180F1E851ABB7790B82B257CA1ADDB7E8E84FAFA2CCB2B6D6E
230998,9,7884AA033E132DA5DE912E2D4DDF9B2BE0FEE1168B18638DD642FE7C0582D4DF
231052,1,2CB8384621525E34B174C9A5D84C5F872E1B66A1C5BB9CE4B557C95F37DE9FF1
220142,3,FF649D762DE2515A7DCE6D79BC96C1DCA3E1B166530A9A64AAB17EF1A93E0C63
231590,7,B0A2289F53BD3F14B117432E21122D58049B7D873E5CBE4346C17EB98B79571E
231427,2,BA34B3A2F8A9981C6E5BB4A7759FF0886263F0DF7388E7A49035A176E71572E0
227126,2,66DD80D5DBBC974F299FF75C7F197B8E6A24312F1B0C72516B2FA59D317B3E09
231239,1,F1E27A9CEDD10526EA91B3DBE4A68259D80C326B434D8422E80D2D0E2960757D
228968,5,CE692F0E95B87B6155AF22DCBFE9552A90DB0A480E1C091BDD4714D39B931FE0
230477,2,17F7ABE839FA3C76F579D1D76A7CB43E6ADE59CAA388AA2A70C5E9F02DEE9B9C
230478,2,49FA2AFBBF3E9CE093789F7CCD2109C18A28FDF8EC62742FC6497356D355277A
231256,5,6FD919AE09165672F5C00CA330AFFC2D4B445B5A67525673C24720600A12CD1C
231484,1,338F34E776032A17936F41ADB0835CF640DF56953EA6959FA8EB3D17698AD873
231259,7,4536DDE06BD44CAF47FBB77285E80571D5FD75D8B9B5A80E127C02D4696D4A1A
231260,5,E431A935A6CA1138181E81CE68E02B11EFF2EC663613AFEF55F217748E63D89B
223359,1,01DD7482AF7D2F0235419F5FD2FD68AB3E0332E07917A64CB821DAF7BB66E63F
230735,1,2612B66F1FD0CB607088A39629AC6673121D4043FABDAFE894DFED60F77A54D7
230741,8,24462624318DB28288468EBC24B071A7EBC0A26CFC41C12D5C93E31AC26A58F6
230722,3,19A548042DC7E0679738D08D4A22C740E0C2C2735CAC6B94AAC78AA028B87324
230776,2,4C1C7289382DD2B054D6166DA58729B969C68738B34CC4B9C8DAB0795234B36A
230778,2,EC22E1F5ECE281CAF3860B27A73A0E9A750650EBD468D0617525109D251D4CF6
230757,6,FB3E7B50A79AE1169024D619F0CEA454B399A1FE4B378D49EC5B4F89D8173F27
230758,1,15DC60DCED59C34697D56FFBD3CA7295AE3198D587992F1C9589AD4904909AAA
231272,4,0196BD2C0311DAE7F8C3E61E5FACF28DD6CF4B3C2833B315E809B96D5335310B
231273,7,5135158451F64FC02FC99A455C002383050E99C59A06BBA6E40B0083176B73F8
229352,3,0D4FAC6B102580DFE3849F5791510BD77F19ABC026688B16EA7F5F2B58C8CF3D
231141,4,4439982A04F401DD2E7C964C7D5C7430C6CC5DF798DEB1B89EC3097AB62969DA
227768,4,2089E4902E503AC92F35A2A34F02DD825E052BFA7D4E4264AD6EF688A6CBCAB4
