Dog_Number,Microchip_Flag,Microchip_Brand,Offence_Free_Flag,Active_Dog_Record
232750,Y,MICROCHIP,Y,N
233758,Y,MICROCHIP,Y,N
184000,Y,MICROCHIP,Y,N
196589,Y,MICROCHIP,Y,N
235313,N,,Y,N
234355,Y,MICROCHIP,Y,N
205443,Y,MICROCHIP,Y,N
220919,Y,MICROCHIP,N,N
236864,Y,MICROCHIP,U,N
236847,Y,MICROCHIP,U,N
236828,Y,MICROCHIP,U,N
235975,N,,Y,N
236827,Y,MICROCHIP,U,N
234830,Y,MICROCHIP,Y,N
233826,Y,MICROCHIP,Y,N
232279,Y,MICROCHIP,Y,N
235404,Y,MICROCHIP,N,N
226713,Y,MICROCHIP,Y,N
227702,Y,MICROCHIP,Y,N
236503,Y,MICROCHIP,Y,N
218880,Y,MICROCHIP,Y,N
223162,Y,MICROCHIP,Y,N
219859,Y,MICROCHIP,Y,N
195704,Y,MICROCHIP,Y,N
100090,N,,Y,N
235662,Y,MICROCHIP,Y,N
236983,N,,U,N
235592,Y,MICROCHIP,Y,N
234024,Y,MICROCHIP,Y,N
233812,Y,MICROCHIP,Y,N
235591,Y,MICROCHIP,Y,N
228841,Y,MICROCHIP,Y,N
221963,Y,MICROCHIP,Y,N
237051,N,,U,N
149424,Y,MICROCHIP,Y,N
120101,N,,Y,N
120102,N,,Y,N
236984,N,,U,N
235375,N,,Y,N
222488,Y,MICROCHIP,Y,N
230317,Y,MICROCHIP,Y,N
128460,Y,NOTREQ,Y,N
232363,Y,MICROCHIP,Y,N
233665,Y,MICROCHIP,Y,N
225965,Y,MICROCHIP,Y,N
223677,Y,MICROCHIP,Y,N
227022,Y,MICROCHIP,Y,N
234902,Y,MICROCHIP,Y,N
234903,Y,MICROCHIP,Y,N
231291,Y,MICROCHIP,Y,N
235426,N,,Y,N
236185,Y,MICROCHIP,Y,N
228306,Y,MICROCHIP,Y,N
228426,Y,MICROCHIP,Y,N
231496,Y,MICROCHIP,Y,N
229646,Y,MICROCHIP,Y,N
224748,Y,MICROCHIP,Y,N
234976,Y,MICROCHIP,Y,N
230367,Y,MICROCHIP,Y,N
130715,Y,MICROCHIP,Y,N
235038,Y,MICROCHIP,Y,N
234709,Y,MICROCHIP,Y,N
234305,Y,MICROCHIP,Y,N
235263,N,,Y,N
234559,Y,MICROCHIP,Y,N
233580,Y,MICROCHIP,Y,N
233701,Y,MICROCHIP,Y,N
233645,Y,MICROCHIP,N,N
230615,Y,MICROCHIP,Y,N
232524,Y,MICROCHIP,Y,N
231420,Y,MICROCHIP,Y,N
230439,Y,MICROCHIP,Y,N
229348,Y,MICROCHIP,Y,N
228969,Y,MICROCHIP,Y,N
231989,Y,MICROCHIP,Y,N
229939,Y,MICROCHIP,Y,N
228700,Y,MICROCHIP,Y,N
228813,Y,MICROCHIP,Y,N
232890,Y,MICROCHIP,Y,N
229189,Y,MICROCHIP,Y,N
227159,Y,MICROCHIP,Y,N
232810,Y,MICROCHIP,Y,N
233913,Y,MICROCHIP,Y,N
224118,Y,MICROCHIP,Y,N
232809,Y,MICROCHIP,Y,N
230560,Y,MICROCHIP,Y,N
235054,Y,MICROCHIP,Y,N
225458,Y,MICROCHIP,Y,N
222926,Y,MICROCHIP,Y,N
227770,Y,MICROCHIP,Y,N
221412,Y,MICROCHIP,Y,N
227768,Y,MICROCHIP,Y,N
221418,Y,MICROCHIP,Y,N
219768,Y,MICROCHIP,N,N
211333,Y,MICROCHIP,N,N
222899,Y,MICROCHIP,Y,N
212641,Y,MICROCHIP,Y,N
231018,Y,MICROCHIP,Y,N
197928,Y,MICROCHIP,Y,N
215221,Y,MICROCHIP,Y,N
193365,Y,MICROCHIP,Y,N
196234,Y,MICROCHIP,Y,N
204976,Y,MICROCHIP,Y,N
182813,Y,MICROCHIP,Y,N
231719,Y,MICROCHIP,Y,N
230212,Y,MICROCHIP,Y,N
135426,Y,MICROCHIP,Y,N
231718,Y,MICROCHIP,Y,N
119420,N,,Y,N
236243,Y,MICROCHIP,Y,N
236246,Y,MICROCHIP,Y,N
235050,Y,MICROCHIP,Y,N
231962,Y,MICROCHIP,Y,N
231977,Y,MICROCHIP,N,N
229089,Y,MICROCHIP,Y,N
231963,Y,MICROCHIP,Y,N
223568,Y,MICROCHIP,Y,N
231961,Y,MICROCHIP,Y,N
234071,Y,MICROCHIP,N,N
233733,Y,MICROCHIP,Y,N
233734,Y,MICROCHIP,Y,N
220246,Y,MICROCHIP,Y,N
234194,Y,MICROCHIP,Y,N
233912,Y,MICROCHIP,Y,N
227450,Y,MICROCHIP,Y,N
224660,Y,MICROCHIP,Y,N
233051,Y,MICROCHIP,Y,N
228491,Y,MICROCHIP,Y,N
221793,Y,MICROCHIP,Y,N
172626,Y,MICROCHIP,Y,N
234941,Y,MICROCHIP,N,N
234933,Y,MICROCHIP,Y,N
234932,Y,MICROCHIP,Y,N
204675,Y,MICROCHIP,Y,N
184981,Y,MICROCHIP,Y,N
225661,Y,MICROCHIP,N,N
234931,Y,MICROCHIP,Y,N
178387,Y,MICROCHIP,Y,N
233605,Y,MICROCHIP,Y,N
233608,Y,MICROCHIP,Y,N
236285,Y,MICROCHIP,Y,N
235202,N,,N,N
233882,N,,N,N
220712,Y,MICROCHIP,Y,N
195005,Y,MICROCHIP,Y,N
235849,N,,Y,N
235850,N,,Y,N
229142,Y,MICROCHIP,N,N
226681,Y,MICROCHIP,Y,N
226787,Y,MICROCHIP,Y,N
224433,Y,MICROCHIP,Y,N
233707,Y,MICROCHIP,Y,N
223066,Y,MICROCHIP,Y,N
220355,Y,MICROCHIP,Y,N
225428,Y,MICROCHIP,Y,N
219254,Y,MICROCHIP,Y,N
214103,Y,MICROCHIP,Y,N
174907,Y,MICROCHIP,Y,N
230986,Y,MICROCHIP,Y,N
203790,Y,MICROCHIP,Y,N
213054,Y,MICROCHIP,Y,N
234637,Y,MICROCHIP,Y,N
221356,Y,MICROCHIP,Y,N
236873,Y,MICROCHIP,U,N
225936,Y,MICROCHIP,Y,N
185301,Y,MICROCHIP,Y,N
236355,Y,MICROCHIP,Y,N
230041,Y,MICROCHIP,Y,N
228876,Y,MICROCHIP,Y,N
227029,Y,MICROCHIP,Y,N
235837,Y,MICROCHIP,N,N
220876,Y,MICROCHIP,Y,N
219465,Y,MICROCHIP,Y,N
220294,Y,MICROCHIP,Y,N
235580,Y,MICROCHIP,Y,N
235033,Y,MICROCHIP,Y,N
234004,Y,MICROCHIP,Y,N
227166,Y,MICROCHIP,Y,N
226424,Y,MICROCHIP,Y,N
233704,N,,Y,N
233121,Y,MICROCHIP,Y,N
234441,Y,MICROCHIP,N,N
233292,Y,MICROCHIP,Y,N
207303,Y,MICROCHIP,Y,N
207570,Y,MICROCHIP,Y,N
168285,Y,MICROCHIP,Y,N
123675,Y,MICROCHIP,Y,N
234724,Y,MICROCHIP,Y,N
233745,Y,MICROCHIP,Y,N
231555,Y,MICROCHIP,Y,N
231110,Y,MICROCHIP,Y,N
218811,Y,MICROCHIP,Y,N
235601,Y,MICROCHIP,Y,N
235712,Y,MICROCHIP,Y,N
228694,Y,MICROCHIP,Y,N
232893,Y,MICROCHIP,Y,N
222670,Y,MICROCHIP,Y,N
221523,Y,MICROCHIP,Y,N
223897,Y,MICROCHIP,N,N
214183,Y,MICROCHIP,Y,N
195688,Y,MICROCHIP,Y,N
195689,Y,MICROCHIP,Y,N
160367,Y,MICROCHIP,Y,N
228064,Y,MICROCHIP,Y,N
231697,Y,MICROCHIP,Y,N
231038,Y,MICROCHIP,Y,N
220545,Y,MICROCHIP,Y,N
234963,Y,MICROCHIP,N,N
220109,Y,MICROCHIP,Y,N
192466,Y,MICROCHIP,Y,N
232886,Y,NOTREQ,Y,N
228384,Y,MICROCHIP,Y,N
235901,Y,MICROCHIP,N,N
223256,Y,MICROCHIP,Y,N
203870,Y,MICROCHIP,Y,N
136450,Y,MICROCHIP,Y,N
236169,Y,MICROCHIP,Y,N
232658,Y,MICROCHIP,Y,N
223282,Y,MICROCHIP,Y,N
193946,Y,NOTREQ,Y,N
236068,Y,MICROCHIP,Y,N
231790,Y,MICROCHIP,Y,N
228321,Y,MICROCHIP,Y,N
229165,Y,MICROCHIP,N,N
229164,Y,MICROCHIP,N,N
227217,Y,MICROCHIP,Y,N
234357,Y,MICROCHIP,N,N
236497,Y,MICROCHIP,N,N
233270,Y,MICROCHIP,Y,N
235431,Y,MICROCHIP,Y,N
231042,Y,MICROCHIP,Y,N
229901,Y,MICROCHIP,Y,N
232088,Y,MICROCHIP,Y,N
232420,Y,MICROCHIP,Y,N
212294,Y,MICROCHIP,Y,N
202681,Y,MICROCHIP,Y,N
139918,Y,MICROCHIP,Y,N
234841,Y,MICROCHIP,Y,N
230953,Y,MICROCHIP,Y,N
231691,Y,MICROCHIP,N,N
234838,Y,MICROCHIP,Y,N
225988,Y,MICROCHIP,Y,N
233923,Y,MICROCHIP,Y,N
234070,Y,MICROCHIP,N,N
234970,Y,MICROCHIP,Y,N
222440,Y,MICROCHIP,Y,N
232460,Y,MICROCHIP,Y,N
225634,Y,MICROCHIP,Y,N
157637,Y,MICROCHIP,Y,N
234057,Y,MICROCHIP,Y,N
233747,Y,MICROCHIP,N,N
234748,Y,MICROCHIP,Y,N
233423,Y,MICROCHIP,Y,N
232706,Y,MICROCHIP,Y,N
233729,Y,MICROCHIP,N,N
231539,Y,MICROCHIP,Y,N
227971,Y,MICROCHIP,Y,N
231541,Y,MICROCHIP,Y,N
223185,Y,MICROCHIP,Y,N
235641,Y,MICROCHIP,Y,N
230535,Y,MICROCHIP,Y,N
157997,Y,MICROCHIP,Y,N
235597,Y,MICROCHIP,Y,N
232855,Y,MICROCHIP,Y,N
232779,Y,MICROCHIP,Y,N
177909,Y,MICROCHIP,Y,N
236403,N,,Y,N
235298,Y,MICROCHIP,Y,N
235162,Y,MICROCHIP,Y,N
229383,Y,MICROCHIP,Y,N
228758,Y,MICROCHIP,Y,N
228628,Y,MICROCHIP,Y,N
226283,Y,MICROCHIP,Y,N
227532,Y,MICROCHIP,Y,N
224776,Y,MICROCHIP,Y,N
228507,Y,MICROCHIP,Y,N
224206,Y,MICROCHIP,Y,N
191925,Y,MICROCHIP,Y,N
220636,Y,MICROCHIP,Y,N
231618,Y,MICROCHIP,Y,N
230545,Y,MICROCHIP,Y,N
228881,Y,MICROCHIP,Y,N
227313,Y,MICROCHIP,Y,N
226801,Y,MICROCHIP,Y,N
234701,Y,MICROCHIP,Y,N
231664,Y,MICROCHIP,Y,N
234915,Y,MICROCHIP,Y,N
197353,Y,MICROCHIP,Y,N
150712,Y,MICROCHIP,N,N
235546,N,,Y,N
235629,N,,Y,N
233597,Y,MICROCHIP,Y,N
231067,Y,MICROCHIP,Y,N
233413,Y,MICROCHIP,Y,N
233412,Y,MICROCHIP,Y,N
220873,Y,MICROCHIP,Y,N
236595,Y,MICROCHIP,Y,N
236644,Y,MICROCHIP,Y,N
235976,Y,MICROCHIP,Y,N
234434,Y,MICROCHIP,Y,N
235752,Y,MICROCHIP,Y,N
236020,N,,U,N
230525,Y,MICROCHIP,Y,N
229551,Y,MICROCHIP,Y,N
234283,Y,MICROCHIP,Y,N
231123,Y,MICROCHIP,N,N
224306,Y,MICROCHIP,Y,N
236641,Y,MICROCHIP,Y,N
236547,Y,MICROCHIP,Y,N
221263,Y,MICROCHIP,Y,N
193884,Y,MICROCHIP,Y,N
223675,Y,MICROCHIP,Y,N
236015,Y,MICROCHIP,U,N
236042,Y,MICROCHIP,U,N
234257,Y,MICROCHIP,Y,N
236581,Y,MICROCHIP,U,N
236557,Y,MICROCHIP,U,N
236609,Y,MICROCHIP,U,N
236510,Y,MICROCHIP,U,N
236521,Y,MICROCHIP,U,N
236511,Y,MICROCHIP,U,N
236580,Y,MICROCHIP,U,N
236598,Y,MICROCHIP,U,N
235392,Y,MICROCHIP,U,N
235715,Y,MICROCHIP,U,N
236564,Y,MICROCHIP,U,N
236393,Y,MICROCHIP,U,N
236537,Y,MICROCHIP,U,N
236407,Y,MICROCHIP,U,N
232153,Y,MICROCHIP,Y,N
236056,Y,MICROCHIP,U,N
236548,Y,MICROCHIP,U,N
230536,Y,MICROCHIP,Y,N
166866,Y,MICROCHIP,Y,N
236556,Y,MICROCHIP,U,N
236434,Y,MICROCHIP,U,N
236047,Y,MICROCHIP,U,N
235137,Y,MICROCHIP,U,N
234001,Y,MICROCHIP,Y,N
233183,Y,MICROCHIP,Y,N
232837,Y,MICROCHIP,Y,N
235270,N,,U,N
229975,Y,MICROCHIP,Y,N
232556,Y,MICROCHIP,Y,N
229876,Y,MICROCHIP,Y,N
227524,Y,MICROCHIP,Y,N
227922,Y,MICROCHIP,Y,N
227344,Y,MICROCHIP,Y,N
235711,Y,MICROCHIP,U,N
224362,Y,MICROCHIP,Y,N
223996,Y,MICROCHIP,Y,N
224561,Y,MICROCHIP,Y,N
225915,Y,MICROCHIP,Y,N
229549,Y,MICROCHIP,Y,N
236611,N,,U,N
223252,Y,MICROCHIP,Y,N
220279,Y,MICROCHIP,Y,N
215557,Y,MICROCHIP,N,N
230330,Y,MICROCHIP,Y,N
199701,Y,MICROCHIP,Y,N
191345,Y,MICROCHIP,Y,N
152973,Y,MICROCHIP,Y,N
132386,Y,MICROCHIP,Y,N
118523,N,,Y,N
230035,Y,MICROCHIP,Y,N
229691,Y,MICROCHIP,N,N
228005,Y,MICROCHIP,Y,N
235172,Y,MICROCHIP,U,N
235829,Y,MICROCHIP,U,N
226429,Y,MICROCHIP,Y,N
232186,Y,MICROCHIP,Y,N
236019,N,,U,N
234059,Y,MICROCHIP,Y,N
231640,Y,MICROCHIP,Y,N
236576,N,,U,N
228409,Y,MICROCHIP,Y,N
236276,Y,MICROCHIP,U,N
236488,Y,MICROCHIP,U,N
234465,Y,MICROCHIP,U,N
236202,Y,MICROCHIP,U,N
235583,Y,MICROCHIP,U,N
234096,Y,MICROCHIP,Y,N
232305,Y,MICROCHIP,Y,N
234768,Y,MICROCHIP,U,N
236406,Y,MICROCHIP,U,N
234100,Y,MICROCHIP,Y,N
234954,Y,MICROCHIP,U,N
212280,Y,MICROCHIP,Y,N
235191,Y,MICROCHIP,U,N
232482,Y,MICROCHIP,Y,N
234368,N,,Y,N
230291,Y,MICROCHIP,Y,N
235014,N,,U,N
234369,Y,MICROCHIP,Y,N
226392,Y,MICROCHIP,Y,N
235085,Y,MICROCHIP,U,N
222840,Y,MICROCHIP,Y,N
232560,Y,MICROCHIP,N,N
230285,Y,MICROCHIP,Y,N
234018,Y,MICROCHIP,N,N
232645,Y,MICROCHIP,Y,N
209699,Y,MICROCHIP,Y,N
219269,Y,MICROCHIP,Y,N
207449,Y,MICROCHIP,Y,N
232894,Y,MICROCHIP,Y,N
236206,Y,MICROCHIP,U,N
235942,Y,MICROCHIP,U,N
235709,Y,MICROCHIP,U,N
236009,Y,MICROCHIP,U,N
235626,Y,MICROCHIP,U,N
234587,Y,MICROCHIP,U,N
235121,N,,U,N
232413,Y,MICROCHIP,Y,N
232701,Y,MICROCHIP,Y,N
229185,Y,MICROCHIP,Y,N
233081,Y,MICROCHIP,N,N
227457,Y,MICROCHIP,U,N
227999,Y,MICROCHIP,Y,N
230043,Y,MICROCHIP,Y,N
147542,Y,MICROCHIP,Y,N
235610,Y,MICROCHIP,U,N
231161,Y,MICROCHIP,Y,N
234698,Y,MICROCHIP,U,N
235131,N,,U,N
226533,Y,MICROCHIP,Y,N
233725,Y,MICROCHIP,Y,N
236364,Y,MICROCHIP,U,N
228274,Y,MICROCHIP,Y,N
177908,Y,MICROCHIP,Y,N
227069,Y,MICROCHIP,N,N
224392,Y,MICROCHIP,Y,N
190584,Y,MICROCHIP,Y,N
224391,Y,MICROCHIP,Y,N
196807,Y,MICROCHIP,Y,N
219693,Y,MICROCHIP,N,N
236296,Y,MICROCHIP,U,N
235735,Y,MICROCHIP,U,N
235736,Y,MICROCHIP,U,N
236295,Y,MICROCHIP,U,N
236260,Y,MICROCHIP,U,N
233553,Y,MICROCHIP,Y,N
234910,Y,MICROCHIP,U,N
234560,Y,MICROCHIP,U,N
234569,Y,MICROCHIP,U,N
224935,Y,MICROCHIP,Y,N
226252,Y,MICROCHIP,Y,N
224700,Y,MICROCHIP,Y,N
199441,Y,MICROCHIP,Y,N
236218,Y,MICROCHIP,U,N
235676,Y,MICROCHIP,U,N
225507,Y,MICROCHIP,Y,N
229893,Y,MICROCHIP,Y,N
224447,Y,MICROCHIP,N,N
229615,Y,MICROCHIP,Y,N
235634,Y,MICROCHIP,U,N
236105,Y,MICROCHIP,U,N
235649,Y,MICROCHIP,U,N
229101,Y,MICROCHIP,Y,N
230358,Y,MICROCHIP,Y,N
225844,Y,MICROCHIP,Y,N
220125,Y,MICROCHIP,Y,N
215024,Y,MICROCHIP,Y,N
138869,Y,MICROCHIP,Y,N
236106,Y,MICROCHIP,U,N
236119,Y,MICROCHIP,U,N
236126,Y,MICROCHIP,U,N
233428,Y,MICROCHIP,N,N
235864,Y,MICROCHIP,U,N
235866,Y,MICROCHIP,U,N
235865,N,,U,N
227862,Y,MICROCHIP,Y,N
234783,N,,U,N
236114,N,,U,N
236115,N,,U,N
229844,Y,MICROCHIP,Y,N
235757,Y,MICROCHIP,U,N
236014,Y,MICROCHIP,U,N
235612,Y,MICROCHIP,U,N
234549,Y,MICROCHIP,U,N
236059,Y,MICROCHIP,U,N
233807,Y,MICROCHIP,Y,N
233491,Y,MICROCHIP,Y,N
233652,Y,MICROCHIP,Y,N
232904,Y,MICROCHIP,Y,N
233033,Y,MICROCHIP,Y,N
234994,N,,U,N
233139,Y,MICROCHIP,Y,N
228943,Y,MICROCHIP,Y,N
229014,Y,MICROCHIP,Y,N
236057,Y,MICROCHIP,U,N
231878,Y,MICROCHIP,Y,N
229335,Y,MICROCHIP,N,N
225483,Y,MICROCHIP,Y,N
224372,Y,MICROCHIP,Y,N
227980,Y,MICROCHIP,Y,N
225696,Y,MICROCHIP,Y,N
225833,Y,MICROCHIP,Y,N
235941,Y,MICROCHIP,U,N
227981,Y,MICROCHIP,Y,N
196416,Y,MICROCHIP,Y,N
235262,Y,MICROCHIP,U,N
231529,Y,MICROCHIP,N,N
235437,Y,MICROCHIP,U,N
235459,Y,MICROCHIP,U,N
231093,Y,MICROCHIP,Y,N
230509,Y,MICROCHIP,Y,N
230381,Y,MICROCHIP,Y,N
236089,N,,U,N
232116,Y,MICROCHIP,Y,N
231481,Y,MICROCHIP,Y,N
190504,Y,MICROCHIP,Y,N
143080,Y,MICROCHIP,Y,N
220196,Y,MICROCHIP,Y,N
232859,Y,MICROCHIP,Y,N
228430,Y,MICROCHIP,Y,N
228697,N,,U,N
235490,Y,MICROCHIP,U,N
233573,Y,MICROCHIP,Y,N
235309,N,,U,N
181397,Y,MICROCHIP,Y,N
129635,Y,MICROCHIP,Y,N
236271,Y,MICROCHIP,U,N
230462,Y,MICROCHIP,Y,N
230336,Y,MICROCHIP,N,N
224393,Y,MICROCHIP,Y,N
221816,Y,MICROCHIP,Y,N
204777,Y,MICROCHIP,Y,N
184921,Y,MICROCHIP,Y,N
163065,Y,MICROCHIP,Y,N
234750,Y,MICROCHIP,U,N
234664,Y,MICROCHIP,U,N
224858,Y,MICROCHIP,Y,N
221990,Y,MICROCHIP,Y,N
205483,Y,MICROCHIP,Y,N
235911,Y,MICROCHIP,U,N
235997,Y,MICROCHIP,U,N
235792,Y,MICROCHIP,U,N
231876,Y,MICROCHIP,Y,N
235790,Y,MICROCHIP,U,N
235831,Y,MICROCHIP,U,N
235823,Y,MICROCHIP,U,N
235830,Y,MICROCHIP,U,N
235789,Y,MICROCHIP,U,N
234699,Y,MICROCHIP,U,N
235788,Y,MICROCHIP,U,N
163745,Y,MICROCHIP,Y,N
125019,Y,MICROCHIP,Y,N
231801,Y,MICROCHIP,Y,N
228744,Y,MICROCHIP,U,N
235938,Y,MICROCHIP,U,N
234894,N,,U,N
232150,Y,MICROCHIP,Y,N
234695,Y,MICROCHIP,U,N
225876,Y,MICROCHIP,Y,N
227788,Y,MICROCHIP,Y,N
223865,Y,MICROCHIP,Y,N
235871,N,,U,N
229831,Y,MICROCHIP,Y,N
227316,Y,MICROCHIP,Y,N
234312,Y,MICROCHIP,Y,N
222712,Y,MICROCHIP,Y,N
235845,Y,MICROCHIP,U,N
235847,Y,MICROCHIP,U,N
235844,Y,MICROCHIP,U,N
231869,Y,MICROCHIP,Y,N
226029,Y,MICROCHIP,N,N
227879,Y,MICROCHIP,Y,N
227878,Y,MICROCHIP,Y,N
235488,Y,MICROCHIP,U,N
235598,Y,MICROCHIP,U,N
235489,Y,MICROCHIP,U,N
234541,Y,MICROCHIP,U,N
235241,Y,MICROCHIP,U,N
234449,N,,U,N
235725,Y,MICROCHIP,U,N
232293,Y,MICROCHIP,U,N
231171,Y,MICROCHIP,Y,N
231671,Y,MICROCHIP,Y,N
228855,Y,MICROCHIP,Y,N
228803,Y,MICROCHIP,Y,N
224153,Y,MICROCHIP,Y,N
235797,Y,MICROCHIP,U,N
205302,Y,MICROCHIP,Y,N
220580,Y,MICROCHIP,Y,N
235399,N,,U,N
220025,Y,MICROCHIP,Y,N
235420,Y,MICROCHIP,U,N
226631,Y,MICROCHIP,Y,N
234627,Y,MICROCHIP,U,N
225879,Y,NOTREQ,Y,N
230716,Y,MICROCHIP,Y,N
231823,Y,MICROCHIP,N,N
223331,Y,MICROCHIP,Y,N
199010,Y,MICROCHIP,Y,N
219905,Y,MICROCHIP,Y,N
129791,Y,MICROCHIP,Y,N
235755,Y,MICROCHIP,U,N
234581,Y,MICROCHIP,U,N
231459,Y,MICROCHIP,Y,N
228689,Y,MICROCHIP,Y,N
235510,Y,MICROCHIP,U,N
229486,Y,MICROCHIP,Y,N
186784,Y,MICROCHIP,Y,N
235738,Y,MICROCHIP,U,N
234704,Y,MICROCHIP,U,N
232991,Y,MICROCHIP,U,N
226763,Y,MICROCHIP,Y,N
207651,Y,MICROCHIP,Y,N
225943,Y,MICROCHIP,Y,N
171645,Y,MICROCHIP,Y,N
180694,Y,MICROCHIP,N,N
232447,Y,MICROCHIP,Y,N
235697,Y,MICROCHIP,U,N
229633,Y,MICROCHIP,Y,N
229144,Y,MICROCHIP,Y,N
225908,Y,MICROCHIP,Y,N
235696,Y,MICROCHIP,U,N
137469,Y,MICROCHIP,Y,N
226782,Y,MICROCHIP,N,N
229576,Y,MICROCHIP,Y,N
229373,N,,Y,N
229595,Y,MICROCHIP,Y,N
233147,Y,MICROCHIP,Y,N
234315,Y,MICROCHIP,Y,N
223895,Y,MICROCHIP,Y,N
215658,Y,MICROCHIP,Y,N
203302,Y,MICROCHIP,Y,N
229071,Y,MICROCHIP,Y,N
233713,Y,MICROCHIP,Y,N
235647,Y,MICROCHIP,U,N
234412,Y,MICROCHIP,U,N
234176,Y,MICROCHIP,Y,N
211458,Y,MICROCHIP,Y,N
224145,Y,MICROCHIP,Y,N
223065,Y,MICROCHIP,Y,N
230655,Y,MICROCHIP,N,N
205096,N,,Y,N
233984,Y,MICROCHIP,Y,N
225459,Y,MICROCHIP,Y,N
224744,Y,MICROCHIP,N,N
221091,Y,MICROCHIP,N,N
227227,Y,MICROCHIP,N,N
132766,Y,MICROCHIP,Y,N
219246,Y,MICROCHIP,N,N
220004,Y,MICROCHIP,N,N
235525,Y,MICROCHIP,U,N
230855,Y,MICROCHIP,Y,N
183433,Y,MICROCHIP,Y,N
235523,Y,MICROCHIP,U,N
235565,Y,MICROCHIP,U,N
234085,Y,MICROCHIP,Y,N
231001,Y,MICROCHIP,Y,N
225968,Y,MICROCHIP,Y,N
223946,Y,MICROCHIP,Y,N
231822,Y,MICROCHIP,Y,N
215517,Y,MICROCHIP,Y,N
232023,Y,MICROCHIP,Y,N
235524,Y,MICROCHIP,U,N
235411,Y,MICROCHIP,U,N
235058,Y,MICROCHIP,U,N
235418,Y,MICROCHIP,U,N
235556,N,,U,N
234905,Y,MICROCHIP,U,N
235544,N,,U,N
233146,Y,MICROCHIP,N,N
230921,Y,MICROCHIP,Y,N
228541,Y,MICROCHIP,Y,N
233460,Y,MICROCHIP,Y,N
235465,Y,MICROCHIP,U,N
235519,Y,MICROCHIP,U,N
235515,Y,MICROCHIP,U,N
234537,Y,MICROCHIP,U,N
221592,Y,MICROCHIP,Y,N
221039,Y,MICROCHIP,Y,N
233475,Y,MICROCHIP,Y,N
235099,N,,U,N
235026,N,,U,N
225466,Y,MICROCHIP,Y,N
212471,Y,MICROCHIP,Y,N
234855,N,,U,N
233545,Y,MICROCHIP,Y,N
231735,Y,MICROCHIP,Y,N
222605,Y,MICROCHIP,Y,N
222139,Y,MICROCHIP,Y,N
235043,Y,MICROCHIP,U,N
232510,Y,MICROCHIP,N,N
230564,Y,MICROCHIP,Y,N
226688,Y,MICROCHIP,Y,N
232229,Y,MICROCHIP,N,N
175947,Y,MICROCHIP,Y,N
175948,Y,MICROCHIP,Y,N
219964,Y,MICROCHIP,Y,N
121801,Y,MICROCHIP,Y,N
233476,Y,MICROCHIP,Y,N
234331,Y,MICROCHIP,Y,N
233474,Y,MICROCHIP,Y,N
235456,Y,MICROCHIP,U,N
235391,Y,MICROCHIP,U,N
234196,Y,MICROCHIP,N,N
231704,Y,MICROCHIP,Y,N
231152,Y,MICROCHIP,N,N
229846,Y,MICROCHIP,N,N
231445,Y,MICROCHIP,N,N
229245,Y,MICROCHIP,Y,N
232845,Y,MICROCHIP,Y,N
230880,Y,MICROCHIP,Y,N
235448,Y,MICROCHIP,U,N
235449,Y,MICROCHIP,U,N
233376,Y,MICROCHIP,N,N
230507,Y,MICROCHIP,N,N
218838,Y,MICROCHIP,Y,N
233833,Y,MICROCHIP,Y,N
193044,Y,MICROCHIP,Y,N
219953,Y,MICROCHIP,Y,N
233940,Y,MICROCHIP,N,N
232975,Y,MICROCHIP,N,N
232889,Y,MICROCHIP,N,N
229523,Y,MICROCHIP,Y,N
225774,Y,MICROCHIP,Y,N
217378,N,,Y,N
230692,Y,MICROCHIP,N,N
224973,Y,MICROCHIP,Y,N
235390,Y,MICROCHIP,U,N
235032,Y,MICROCHIP,U,N
235259,N,,U,N
220924,Y,MICROCHIP,Y,N
234960,Y,MICROCHIP,U,N
235242,Y,MICROCHIP,U,N
235398,N,,U,N
230778,Y,MICROCHIP,Y,N
235363,Y,MICROCHIP,U,N
235369,N,,U,N
234544,Y,MICROCHIP,U,N
234953,N,,U,N
234385,Y,MICROCHIP,Y,N
233945,Y,MICROCHIP,N,N
231246,Y,MICROCHIP,Y,N
222103,Y,MICROCHIP,Y,N
232694,Y,MICROCHIP,Y,N
232695,Y,MICROCHIP,Y,N
232199,Y,MICROCHIP,Y,N
234082,Y,MICROCHIP,Y,N
232615,Y,MICROCHIP,Y,N
230665,Y,MICROCHIP,Y,N
225029,Y,MICROCHIP,N,N
233961,Y,MICROCHIP,Y,N
232211,Y,MICROCHIP,N,N
229119,Y,MICROCHIP,N,N
232401,Y,MICROCHIP,N,N
232870,Y,MICROCHIP,Y,N
232926,Y,MICROCHIP,N,N
224123,Y,MICROCHIP,Y,N
233898,Y,MICROCHIP,Y,N
223276,Y,MICROCHIP,Y,N
222779,Y,MICROCHIP,N,N
233899,Y,MICROCHIP,Y,N
231881,Y,MICROCHIP,Y,N
177609,Y,MICROCHIP,Y,N
226298,Y,MICROCHIP,Y,N
233900,Y,MICROCHIP,Y,N
234105,Y,MICROCHIP,Y,N
232929,Y,MICROCHIP,Y,N
230703,Y,MICROCHIP,Y,N
226010,Y,MICROCHIP,Y,N
224578,Y,MICROCHIP,N,N
224489,Y,MICROCHIP,Y,N
183653,Y,MICROCHIP,Y,N
234139,Y,MICROCHIP,N,N
235351,Y,MICROCHIP,U,N
234405,N,,Y,N
234510,N,,U,N
